Word,Link,ID
Date (when),https://www.youtube.com/watch?v=sSvBHFI6AOk,sSvBHFI6AOk
"Data, information, statistics",https://www.youtube.com/watch?v=aK_immPV5TM,aK_immPV5TM
"Danger, hazard, peril",https://www.youtube.com/watch?v=YFrtVUeFoe4,YFrtVUeFoe4
"Daily, Everyday",https://www.youtube.com/watch?v=4onhprzwUMw,4onhprzwUMw
"defend, shield, protect (sign 1)",https://www.youtube.com/watch?v=pAo8Zc96Tu8,pAo8Zc96Tu8
Angry,https://www.youtube.com/watch?v=x5VIvDZhXNg,x5VIvDZhXNg
Angel,https://www.youtube.com/watch?v=WxO_mDkSqi0,WxO_mDkSqi0
"Ache, Pain",https://www.youtube.com/watch?v=B71wV1k7n4M,B71wV1k7n4M
"accuse, blame",https://www.youtube.com/watch?v=r3HsR87-sN8,r3HsR87-sN8
Allergy,https://www.youtube.com/watch?v=q_HxcWofEZU,q_HxcWofEZU
"Aim, Target",https://www.youtube.com/watch?v=LG9lvVHK-xA,LG9lvVHK-xA
Agree,https://www.youtube.com/watch?v=cdg2loc35vs,cdg2loc35vs
"Award, prize",https://www.youtube.com/watch?v=rBi-dpJFZuA,rBi-dpJFZuA
"Average, mediocre",https://www.youtube.com/watch?v=NT-LpmJHMcw,NT-LpmJHMcw
Audience,https://www.youtube.com/watch?v=pcszWYZUdr4,pcszWYZUdr4
Association,https://www.youtube.com/watch?v=GjY2iudi9lM,GjY2iudi9lM
"ask, question",https://www.youtube.com/watch?v=Owp1cwVnCok,Owp1cwVnCok
Arrest,https://www.youtube.com/watch?v=d0SGtxOqFpU,d0SGtxOqFpU
Army,https://www.youtube.com/watch?v=uRwmFRKMF58,uRwmFRKMF58
Annual,https://www.youtube.com/watch?v=hL5w2l57g9k,hL5w2l57g9k
"Accessible, Accessibility",https://www.youtube.com/watch?v=gCFab9coHrU,gCFab9coHrU
Kitchen,https://www.youtube.com/watch?v=EzA7vpG_mnw,EzA7vpG_mnw
Absent,https://www.youtube.com/watch?v=c8QdJkQk-S4,c8QdJkQk-S4
Upset,https://www.youtube.com/watch?v=yuo_oeBoTKk,yuo_oeBoTKk
TRUE,https://www.youtube.com/watch?v=CD7q4E7thng,CD7q4E7thng
Translate,https://www.youtube.com/watch?v=0_3gIUNTp8U,0_3gIUNTp8U
Try,https://www.youtube.com/watch?v=oXDA73D5WAM,oXDA73D5WAM
University,https://www.youtube.com/watch?v=jZgU5rsfZ4c,jZgU5rsfZ4c
Understand,https://www.youtube.com/watch?v=-rahbCV2Pp4,-rahbCV2Pp4
Art,https://www.youtube.com/watch?v=l7tvPoyzWRI,l7tvPoyzWRI
Category,https://www.youtube.com/watch?v=JFVB97UDh6o,JFVB97UDh6o
Capital,https://www.youtube.com/watch?v=8G5NgkTRK8s,8G5NgkTRK8s
Adult,https://www.youtube.com/watch?v=tjA2aFyBuY4,tjA2aFyBuY4
Alternative,https://www.youtube.com/watch?v=UbQHwZHQSRM,UbQHwZHQSRM
open (sign 2),https://www.youtube.com/watch?v=iayx3bt-0Rg,iayx3bt-0Rg
Once,https://www.youtube.com/watch?v=B6UQh9WuYAY,B6UQh9WuYAY
Strict,https://www.youtube.com/watch?v=wIi5NVKOOfM,wIi5NVKOOfM
Thank you,https://www.youtube.com/watch?v=wK8amEJAK1Y,wK8amEJAK1Y
Vehicles,https://www.youtube.com/watch?v=uNZ-A9bIT2c,uNZ-A9bIT2c
Approach,https://www.youtube.com/watch?v=s5mQsATayMM,s5mQsATayMM
"Authentic, original",https://www.youtube.com/watch?v=_lArEvKP43c,_lArEvKP43c
Accounts,https://www.youtube.com/watch?v=2L_H8HYM5hE,2L_H8HYM5hE
Everything,https://www.youtube.com/watch?v=juYkSGK7Few,juYkSGK7Few
Fine,https://www.youtube.com/watch?v=23kjqyecBwE,23kjqyecBwE
Fine (Punishment),https://www.youtube.com/watch?v=DBUTlAHjWlI,DBUTlAHjWlI
"Fashion, Style",https://www.youtube.com/watch?v=HZKmJZ3VpIg,HZKmJZ3VpIg
Collect,https://www.youtube.com/watch?v=iP15-5bXA-k,iP15-5bXA-k
Colour (sign 1),https://www.youtube.com/watch?v=Wv59G4v5X2Y,Wv59G4v5X2Y
Colour (sign 2),https://www.youtube.com/watch?v=rJbc69qxPDA,rJbc69qxPDA
Factory,https://www.youtube.com/watch?v=iZgNcu2HzzE,iZgNcu2HzzE
Ethics,https://www.youtube.com/watch?v=zaGjEBwl--8,zaGjEBwl--8
Expensive,https://www.youtube.com/watch?v=TXA5pIG0jEM,TXA5pIG0jEM
Escape,https://www.youtube.com/watch?v=7S1IJ8OrInU,7S1IJ8OrInU
Express,https://www.youtube.com/watch?v=NbG_5zEsSoE,NbG_5zEsSoE
Equal,https://www.youtube.com/watch?v=Xf0NPEArdgY,Xf0NPEArdgY
Education,https://www.youtube.com/watch?v=IO0nQfhpxh8,IO0nQfhpxh8
Draft,https://www.youtube.com/watch?v=779eNGeW_Fo,779eNGeW_Fo
Divide (sign 2),https://www.youtube.com/watch?v=78hb7LPYmDU,78hb7LPYmDU
Divide (sign 1),https://www.youtube.com/watch?v=8L3-sQV1BmU,8L3-sQV1BmU
Drive,https://www.youtube.com/watch?v=sLLQkt04ZiQ,sLLQkt04ZiQ
Doubt,https://www.youtube.com/watch?v=KRnfvBZ_V14,KRnfvBZ_V14
Double,https://www.youtube.com/watch?v=tY45mTvKGKc,tY45mTvKGKc
Dictionary,https://www.youtube.com/watch?v=U8TyoD2LxLU,U8TyoD2LxLU
Die,https://www.youtube.com/watch?v=9BJ5ZQixW34,9BJ5ZQixW34
Draw,https://www.youtube.com/watch?v=icjDmpATHwE,icjDmpATHwE
Dustbin,https://www.youtube.com/watch?v=dOPSYCZ4mfU,dOPSYCZ4mfU
Cycle,https://www.youtube.com/watch?v=N4NevefkpsQ,N4NevefkpsQ
Curd,https://www.youtube.com/watch?v=wK7Y3bBPwtI,wK7Y3bBPwtI
Communicate,https://www.youtube.com/watch?v=XI4MKE3j4no,XI4MKE3j4no
Right,https://www.youtube.com/watch?v=VC_lTWT1HXU,VC_lTWT1HXU
Punish,https://www.youtube.com/watch?v=37bLyyxKZKs,37bLyyxKZKs
Projector,https://www.youtube.com/watch?v=8edWFVV1lo4,8edWFVV1lo4
Process,https://www.youtube.com/watch?v=N51UnxHrRZg,N51UnxHrRZg
Pray,https://www.youtube.com/watch?v=CmAtK2kV6GY,CmAtK2kV6GY
Practice,https://www.youtube.com/watch?v=ZU74gADGVD4,ZU74gADGVD4
Picture,https://www.youtube.com/watch?v=His11C0YFps,His11C0YFps
Permanent,https://www.youtube.com/watch?v=2dd7JFwQPh0,2dd7JFwQPh0
Perfect,https://www.youtube.com/watch?v=8I4sK9g2t-4,8I4sK9g2t-4
Office,https://www.youtube.com/watch?v=8gAE5cho4ck,8gAE5cho4ck
Hard (sign 2),https://www.youtube.com/watch?v=96JTPuAvmno,96JTPuAvmno
Manage,https://www.youtube.com/watch?v=c9D91JO8O0w,c9D91JO8O0w
Hug,https://www.youtube.com/watch?v=WaYyPwTPsY4,WaYyPwTPsY4
Humid,https://www.youtube.com/watch?v=yZlMisXPUms,yZlMisXPUms
Hard (sign 1),https://www.youtube.com/watch?v=bDA6y9S2bb4,bDA6y9S2bb4
Hotel,https://www.youtube.com/watch?v=xm2Vju9w0-I,xm2Vju9w0-I
Free,https://www.youtube.com/watch?v=UMS2IJZt6To,UMS2IJZt6To
Full,https://www.youtube.com/watch?v=7DwXOsZG5p8,7DwXOsZG5p8
Available,https://www.youtube.com/watch?v=y-rA7UuFbVM,y-rA7UuFbVM
Forget,https://www.youtube.com/watch?v=DpoUiyIlk2k,DpoUiyIlk2k
third,https://www.youtube.com/watch?v=v4dtaEki4f8,v4dtaEki4f8
"think, contemplate, ponder",https://www.youtube.com/watch?v=r99WfHTRr2A,r99WfHTRr2A
things,https://www.youtube.com/watch?v=F_es2B9Sgo0,F_es2B9Sgo0
"thin, skinny",https://www.youtube.com/watch?v=dxoUqsSHx4E,dxoUqsSHx4E
thief (example),https://www.youtube.com/watch?v=1j6zk5-ngJo,1j6zk5-ngJo
they,https://www.youtube.com/watch?v=7qLPwuH3tVw,7qLPwuH3tVw
thermometer (sign 2),https://www.youtube.com/watch?v=p7L6g9YzTVU,p7L6g9YzTVU
thermometer (sign 1),https://www.youtube.com/watch?v=uuzch67c-xE,uuzch67c-xE
there,https://www.youtube.com/watch?v=ZIKWlQUff9c,ZIKWlQUff9c
therapist (explanation),https://www.youtube.com/watch?v=7nTC398KiPM,7nTC398KiPM
themselves,https://www.youtube.com/watch?v=P_o20L8zhHU,P_o20L8zhHU
theirs,https://www.youtube.com/watch?v=HjQ5ftX3H1c,HjQ5ftX3H1c
"The last straw, The final straw",https://www.youtube.com/watch?v=L_3rgd9YOVA,L_3rgd9YOVA
The best of both worlds,https://www.youtube.com/watch?v=wbv4nSQCMVY,wbv4nSQCMVY
that,https://www.youtube.com/watch?v=AEfFAtmkt6o,AEfFAtmkt6o
thank you (sign 2),https://www.youtube.com/watch?v=-4MbWP5T-cU,-4MbWP5T-cU
thank you (sign 1),https://www.youtube.com/watch?v=Yz4vZ5ALDfw,Yz4vZ5ALDfw
Thailand,https://www.youtube.com/watch?v=N62iv94HI18,N62iv94HI18
tension,https://www.youtube.com/watch?v=hga2Zs6wmWw,hga2Zs6wmWw
tiffin,https://www.youtube.com/watch?v=izdqbJ_kMkE,izdqbJ_kMkE
tie,https://www.youtube.com/watch?v=y3ck7KPhSug,y3ck7KPhSug
ticket,https://www.youtube.com/watch?v=rmgyo8yyqfo,rmgyo8yyqfo
Thursday,https://www.youtube.com/watch?v=iKNbZ_6pB5c,iKNbZ_6pB5c
thunder,https://www.youtube.com/watch?v=q6RWNvLf2kA,q6RWNvLf2kA
throw,https://www.youtube.com/watch?v=autuHm9_jWo,autuHm9_jWo
throat,https://www.youtube.com/watch?v=Bc5uO2zRNJA,Bc5uO2zRNJA
thrice (sign 2),https://www.youtube.com/watch?v=jn-vHteHdA0,jn-vHteHdA0
thrice (sign 1),https://www.youtube.com/watch?v=5smQtXAYAKM,5smQtXAYAKM
three days before,https://www.youtube.com/watch?v=lkXLuq4RHCc,lkXLuq4RHCc
three days after,https://www.youtube.com/watch?v=MPCAeXe2E0c,MPCAeXe2E0c
threading,https://www.youtube.com/watch?v=xjCStYhMoBE,xjCStYhMoBE
thread,https://www.youtube.com/watch?v=Uz_wWiAtIUY,Uz_wWiAtIUY
this,https://www.youtube.com/watch?v=hnIlCRz665c,hnIlCRz665c
Thiruvananthapuram (Trivandrum),https://www.youtube.com/watch?v=aHhWeircCv4,aHhWeircCv4
tight (clothes) (sign 1),https://www.youtube.com/watch?v=at2bDwxeV3c,at2bDwxeV3c
time table (sign 2),https://www.youtube.com/watch?v=_JhAFFdTuQk,_JhAFFdTuQk
time table (sign 1),https://www.youtube.com/watch?v=l74MrarGqOk,l74MrarGqOk
Time flies when you are having fun,https://www.youtube.com/watch?v=96gscoBKIzM,96gscoBKIzM
tight (clothes) (sign 2),https://www.youtube.com/watch?v=bI019MZru3U,bI019MZru3U
transparent,https://www.youtube.com/watch?v=L2Kvwf8SEvE,L2Kvwf8SEvE
transparent (example),https://www.youtube.com/watch?v=qpNvq1zrIuc,qpNvq1zrIuc
translator,https://www.youtube.com/watch?v=XMtMf2GRxxk,XMtMf2GRxxk
translate,https://www.youtube.com/watch?v=vzR3201tHPY,vzR3201tHPY
transgender,https://www.youtube.com/watch?v=Hh69480i03w,Hh69480i03w
train (sign 2),https://www.youtube.com/watch?v=wDy5hBdrwoc,wDy5hBdrwoc
train (sign 1),https://www.youtube.com/watch?v=X6ZfXYmVdZY,X6ZfXYmVdZY
train (sign 1),https://www.youtube.com/watch?v=X6ZfXYmVdZY,X6ZfXYmVdZY
traffic,https://www.youtube.com/watch?v=DXj1A4BNsQg,DXj1A4BNsQg
traffic lights,https://www.youtube.com/watch?v=dQs0quEuTls,dQs0quEuTls
traditional,https://www.youtube.com/watch?v=R22GF3-wqUY,R22GF3-wqUY
trader,https://www.youtube.com/watch?v=ZM0n1zjza48,ZM0n1zjza48
tractor (sign 2),https://www.youtube.com/watch?v=x7TnEHc0viU,x7TnEHc0viU
tractor (sign 1),https://www.youtube.com/watch?v=CbscRBBGtT8,CbscRBBGtT8
timid,https://www.youtube.com/watch?v=MKSKluySI3E,MKSKluySI3E
time,https://www.youtube.com/watch?v=nuVE-pwIDNM,nuVE-pwIDNM
tolerate (sign 2),https://www.youtube.com/watch?v=pU-6WzNOsuc,pU-6WzNOsuc
tolerate (sign 1),https://www.youtube.com/watch?v=JLwyU0Pd35Y,JLwyU0Pd35Y
together,https://www.youtube.com/watch?v=O9ZwfYTIETI,O9ZwfYTIETI
"together, collectively, jointly",https://www.youtube.com/watch?v=BAuCEJ4uKgE,BAuCEJ4uKgE
toffee,https://www.youtube.com/watch?v=UYYmJtinmNg,UYYmJtinmNg
toenail,https://www.youtube.com/watch?v=qSD4IBK27Zg,qSD4IBK27Zg
today,https://www.youtube.com/watch?v=Iji2l3tYxHc,Iji2l3tYxHc
toaster,https://www.youtube.com/watch?v=lJsUQT5Ztv8,lJsUQT5Ztv8
"tired, exhausted, fatigued",https://www.youtube.com/watch?v=r9DiSHym81k,r9DiSHym81k
"tinda, Indian squash, apple gourd (sign 2)",https://www.youtube.com/watch?v=Nb8uJ822Tig,Nb8uJ822Tig
"tinda, Indian squash, apple gourd (sign 1)",https://www.youtube.com/watch?v=F7s5GtLbtGE,F7s5GtLbtGE
Toyota,https://www.youtube.com/watch?v=tD_WEFLyuDY,tD_WEFLyuDY
toy,https://www.youtube.com/watch?v=Mx_mNhBhWx0,Mx_mNhBhWx0
town (sign 2),https://www.youtube.com/watch?v=vvyGWPvy1cc,vvyGWPvy1cc
town (sign 1),https://www.youtube.com/watch?v=vYM_64Gc77o,vYM_64Gc77o
town (sign 1),https://www.youtube.com/watch?v=vYM_64Gc77o,vYM_64Gc77o
tornado,https://www.youtube.com/watch?v=IRUYQfpLjhY,IRUYQfpLjhY
torch,https://www.youtube.com/watch?v=NZ2sunnoc7k,NZ2sunnoc7k
"topic, subject, theme",https://www.youtube.com/watch?v=Aeq2jo3tSdA,Aeq2jo3tSdA
top (sign 2),https://www.youtube.com/watch?v=97UeCMhqWxw,97UeCMhqWxw
top (sign 1),https://www.youtube.com/watch?v=Yws2a_L3P5k,Yws2a_L3P5k
toothpick,https://www.youtube.com/watch?v=6BHgvzr83E8,6BHgvzr83E8
tooth,https://www.youtube.com/watch?v=GH5LgcALHiM,GH5LgcALHiM
tootbrush,https://www.youtube.com/watch?v=U18qbyFJKnA,U18qbyFJKnA
tonight,https://www.youtube.com/watch?v=iLnDUh6SJSo,iLnDUh6SJSo
towel,https://www.youtube.com/watch?v=yNv7aFGlGFA,yNv7aFGlGFA
touchscreen,https://www.youtube.com/watch?v=UjkcbDkHvxY,UjkcbDkHvxY
touch,https://www.youtube.com/watch?v=7sR29KFzUog,7sR29KFzUog
tortoise,https://www.youtube.com/watch?v=9NyNlhJnyng,9NyNlhJnyng
"total, aggregate, complete",https://www.youtube.com/watch?v=8I__oqg4_eE,8I__oqg4_eE
toothpaste,https://www.youtube.com/watch?v=Pj0MkbEahC8,Pj0MkbEahC8
tomorrow,https://www.youtube.com/watch?v=0DYb-qL1t0A,0DYb-qL1t0A
tonic,https://www.youtube.com/watch?v=D2Ayu0l7M78,D2Ayu0l7M78
tongue,https://www.youtube.com/watch?v=s7Rg0qiQ1Fs,s7Rg0qiQ1Fs
tongs,https://www.youtube.com/watch?v=5PHRpx9Lqzc,5PHRpx9Lqzc
travel agent,https://www.youtube.com/watch?v=f1g9b3SKHxk,f1g9b3SKHxk
Tripura (sign 1),https://www.youtube.com/watch?v=LjwZPYHjqds,LjwZPYHjqds
triple (sign 2),https://www.youtube.com/watch?v=mkXoxeaRCRc,mkXoxeaRCRc
triple (sign 1),https://www.youtube.com/watch?v=DVe5knz8gh8,DVe5knz8gh8
"trip, tour",https://www.youtube.com/watch?v=6ij6_5cxcfk,6ij6_5cxcfk
triangle (sign 2),https://www.youtube.com/watch?v=59i-nVlaygI,59i-nVlaygI
triangle (sign 1),https://www.youtube.com/watch?v=KLpXMM5NiYQ,KLpXMM5NiYQ
tree (sign 2),https://www.youtube.com/watch?v=BEBfzPkE3EY,BEBfzPkE3EY
tree (sign 1),https://www.youtube.com/watch?v=Py2RBS-e9Xg,Py2RBS-e9Xg
travel,https://www.youtube.com/watch?v=4-d6EGJjZNk,4-d6EGJjZNk
Tripura (sign 2),https://www.youtube.com/watch?v=PKyGYvB0Mf0,PKyGYvB0Mf0
Tripura (sign 3),https://www.youtube.com/watch?v=3EU1DcenjJw,3EU1DcenjJw
Tripura (sign 4),https://www.youtube.com/watch?v=C_7MNhDkut4,C_7MNhDkut4
truck (sign 1),https://www.youtube.com/watch?v=nZC6NXo3SAc,nZC6NXo3SAc
tyre,https://www.youtube.com/watch?v=eKHR8uZXbHE,eKHR8uZXbHE
typist,https://www.youtube.com/watch?v=prejlBZJFWo,prejlBZJFWo
two days before,https://www.youtube.com/watch?v=ylCAApFrP88,ylCAApFrP88
two days after,https://www.youtube.com/watch?v=ANfL9O6wy4Y,ANfL9O6wy4Y
Twitter (sign 2),https://www.youtube.com/watch?v=-It9bwqowig,-It9bwqowig
Twitter (sign 1),https://www.youtube.com/watch?v=UORRNKMTusE,UORRNKMTusE
twin (sign 2),https://www.youtube.com/watch?v=pxjiTt5uiQo,pxjiTt5uiQo
twin (sign 1),https://www.youtube.com/watch?v=nN5836JqV6o,nN5836JqV6o
TVS Bike,https://www.youtube.com/watch?v=J81k9pkL1tg,J81k9pkL1tg
turn,https://www.youtube.com/watch?v=xMaMOHTmML4,xMaMOHTmML4
Turkey,https://www.youtube.com/watch?v=k5dRhEhUEQ0,k5dRhEhUEQ0
Tunisia,https://www.youtube.com/watch?v=v_7Bg4-cPjg,v_7Bg4-cPjg
Tuesday (sign 2),https://www.youtube.com/watch?v=YMsS8QIdWM0,YMsS8QIdWM0
Tuesday (sign 1),https://www.youtube.com/watch?v=7R_b_tfp5lM,7R_b_tfp5lM
tuberculosis,https://www.youtube.com/watch?v=4Vj5NM9KRzY,4Vj5NM9KRzY
tubelight,https://www.youtube.com/watch?v=ZxL9a3whvvo,ZxL9a3whvvo
try (sign 2),https://www.youtube.com/watch?v=PqOEUuH2gj4,PqOEUuH2gj4
try (sign 1),https://www.youtube.com/watch?v=PK4bvgOLUWs,PK4bvgOLUWs
trust,https://www.youtube.com/watch?v=LSrto7ULuac,LSrto7ULuac
"true, genuine, real",https://www.youtube.com/watch?v=IhUPDOGqMaw,IhUPDOGqMaw
truck (sign 2),https://www.youtube.com/watch?v=zhKQnsHLNeA,zhKQnsHLNeA
science,https://www.youtube.com/watch?v=63NSXGtnLNQ,63NSXGtnLNQ
school,https://www.youtube.com/watch?v=OvDIlDiFmnU,OvDIlDiFmnU
school uniform,https://www.youtube.com/watch?v=-1AseGWh7vU,-1AseGWh7vU
school bag,https://www.youtube.com/watch?v=JHh44ooGaY4,JHh44ooGaY4
schedule,https://www.youtube.com/watch?v=rxLiUBQv4s4,rxLiUBQv4s4
"scent, perfume",https://www.youtube.com/watch?v=jzoSaQe5fdU,jzoSaQe5fdU
scan,https://www.youtube.com/watch?v=3Eq8FeSFJpY,3Eq8FeSFJpY
Saudi Arabia,https://www.youtube.com/watch?v=tt4b-WhpGQo,tt4b-WhpGQo
sauce,https://www.youtube.com/watch?v=v1TI57zaJKw,v1TI57zaJKw
Saturday,https://www.youtube.com/watch?v=Eni6gYBX_-g,Eni6gYBX_-g
satisfied,https://www.youtube.com/watch?v=z_Tnhup1J5I,z_Tnhup1J5I
Sarvepalli Radhakrishnan,https://www.youtube.com/watch?v=h3ZdKfu7Vws,h3ZdKfu7Vws
sari (sign 2),https://www.youtube.com/watch?v=zEth840lEVE,zEth840lEVE
sari (sign 1),https://www.youtube.com/watch?v=0LXJqXx8dVU,0LXJqXx8dVU
Saraswati,https://www.youtube.com/watch?v=ei3OdPKC1-4,ei3OdPKC1-4
Sanjay Dutt,https://www.youtube.com/watch?v=lRYgVqrUDl0,lRYgVqrUDl0
sanitary pad (sign 2),https://www.youtube.com/watch?v=UpTUXgf7Wck,UpTUXgf7Wck
sanitary pad (sign 1),https://www.youtube.com/watch?v=Tj5FRh9ASMU,Tj5FRh9ASMU
sandwich (sign 3),https://www.youtube.com/watch?v=DzL4k1Vy3gc,DzL4k1Vy3gc
sandwich (sign 2),https://www.youtube.com/watch?v=wgrN2DNXukc,wgrN2DNXukc
sandwich (sign 1),https://www.youtube.com/watch?v=WV786dTqOyQ,WV786dTqOyQ
sandwich (aloo),https://www.youtube.com/watch?v=rn-sFXA7utE,rn-sFXA7utE
sand,https://www.youtube.com/watch?v=AW-lxiaveRY,AW-lxiaveRY
Samsung,https://www.youtube.com/watch?v=v0Rb3W378JA,v0Rb3W378JA
Samsung Mobile,https://www.youtube.com/watch?v=L1n0OnAH5YU,L1n0OnAH5YU
samosa,https://www.youtube.com/watch?v=vvCzSnLu_4Q,vvCzSnLu_4Q
same (sign 4),https://www.youtube.com/watch?v=bL8PcxnwN74,bL8PcxnwN74
same (sign 3),https://www.youtube.com/watch?v=K4bb2bBt1uY,K4bb2bBt1uY
same (sign 2),https://www.youtube.com/watch?v=6T7sRjrH2hU,6T7sRjrH2hU
same (sign 1),https://www.youtube.com/watch?v=JJamPbb5o_A,JJamPbb5o_A
salwar,https://www.youtube.com/watch?v=f2qC92s1N98,f2qC92s1N98
salt,https://www.youtube.com/watch?v=7EWF3Rsjn6Y,7EWF3Rsjn6Y
Salman Khan,https://www.youtube.com/watch?v=C9ZLmgNDV_Y,C9ZLmgNDV_Y
salesman,https://www.youtube.com/watch?v=qZX74ORSxgU,qZX74ORSxgU
6 six,https://www.youtube.com/watch?v=T6vd9Criu48,T6vd9Criu48
7 seven,https://www.youtube.com/watch?v=MZZ52lsCfSw,MZZ52lsCfSw
16 sixteen,https://www.youtube.com/watch?v=YgZcsvejUF0,YgZcsvejUF0
salesman (example),https://www.youtube.com/watch?v=zMVhZxmiK-s,zMVhZxmiK-s
salary,https://www.youtube.com/watch?v=YbaTI-fVR9c,YbaTI-fVR9c
Saina Nehwal,https://www.youtube.com/watch?v=SwLX5yOifFI,SwLX5yOifFI
sailor,https://www.youtube.com/watch?v=bP0ibVNj7TU,bP0ibVNj7TU
sailboat,https://www.youtube.com/watch?v=9r5BkbHQKg4,9r5BkbHQKg4
Sai Baba,https://www.youtube.com/watch?v=xpy5egrPAZ0,xpy5egrPAZ0
safe (sign 2),https://www.youtube.com/watch?v=1NcamL3P63A,1NcamL3P63A
safe (sign 1),https://www.youtube.com/watch?v=jXFwSjb4-KU,jXFwSjb4-KU
sad,https://www.youtube.com/watch?v=vzzmwuU-sMg,vzzmwuU-sMg
sacrifice,https://www.youtube.com/watch?v=0dz5Em9gsjk,0dz5Em9gsjk
sacrifice (example),https://www.youtube.com/watch?v=0MJRREhKkDs,0MJRREhKkDs
Sachin Tendulkar,https://www.youtube.com/watch?v=rzbnEVG06b8,rzbnEVG06b8
70 seventy,https://www.youtube.com/watch?v=5reXwGDh438,5reXwGDh438
60 sixty,https://www.youtube.com/watch?v=ILinyrxnsEs,ILinyrxnsEs
17 seventeen,https://www.youtube.com/watch?v=GHp2q1IoF6I,GHp2q1IoF6I
Scotland,https://www.youtube.com/watch?v=nt6YlBv1Qv0,nt6YlBv1Qv0
scorpion,https://www.youtube.com/watch?v=itp7CE5KiEQ,itp7CE5KiEQ
score,https://www.youtube.com/watch?v=I6kZM0sKraQ,I6kZM0sKraQ
scooter,https://www.youtube.com/watch?v=iEwyPUtL9s0,iEwyPUtL9s0
scold,https://www.youtube.com/watch?v=h_Ja2phijtY,h_Ja2phijtY
scissors,https://www.youtube.com/watch?v=2Os6w6jmxIg,2Os6w6jmxIg
scientist,https://www.youtube.com/watch?v=tDvbCVB02yA,tDvbCVB02yA
scratch (car),https://www.youtube.com/watch?v=rY6VvljDcc0,rY6VvljDcc0
secret (sign 2),https://www.youtube.com/watch?v=l59aZl_Jrto,l59aZl_Jrto
second (time),https://www.youtube.com/watch?v=mY5LdfQ0sjQ,mY5LdfQ0sjQ
season,https://www.youtube.com/watch?v=meGXyGsCWhs,meGXyGsCWhs
search,https://www.youtube.com/watch?v=3ppf7DdzKvA,3ppf7DdzKvA
sea,https://www.youtube.com/watch?v=muFgzetIJP4,muFgzetIJP4
sculptor,https://www.youtube.com/watch?v=SSkoetdv7G4,SSkoetdv7G4
sculptor (example),https://www.youtube.com/watch?v=FnSIbbCAQ3s,FnSIbbCAQ3s
scratch (skin),https://www.youtube.com/watch?v=3NIFg2ExoMs,3NIFg2ExoMs
scratch (paper),https://www.youtube.com/watch?v=UJyI-681CrM,UJyI-681CrM
secret (sign 3),https://www.youtube.com/watch?v=eRceNyZCsU4,eRceNyZCsU4
shallow (sign 2),https://www.youtube.com/watch?v=nEoBtV3LSLw,nEoBtV3LSLw
shallow (sign 1),https://www.youtube.com/watch?v=aCSZ-jr5Y_o,aCSZ-jr5Y_o
Shahrukh Khan,https://www.youtube.com/watch?v=5FnTx-WdmWY,5FnTx-WdmWY
Seychelles,https://www.youtube.com/watch?v=bxQU88YWOhg,bxQU88YWOhg
sex,https://www.youtube.com/watch?v=TW2KbOGRx2I,TW2KbOGRx2I
seventh,https://www.youtube.com/watch?v=HV7L78k5KeE,HV7L78k5KeE
set,https://www.youtube.com/watch?v=uqZJa7q4N5U,uqZJa7q4N5U
service,https://www.youtube.com/watch?v=6lJS7YqGLVU,6lJS7YqGLVU
servant,https://www.youtube.com/watch?v=o34Uvfsrpy0,o34Uvfsrpy0
select,https://www.youtube.com/watch?v=Adn8_szuH5A,Adn8_szuH5A
seed (sign 2),https://www.youtube.com/watch?v=bNwhA4fMWCI,bNwhA4fMWCI
seed (sign 1),https://www.youtube.com/watch?v=PpE3Mdz1Z4w,PpE3Mdz1Z4w
see,https://www.youtube.com/watch?v=vnOgaQ_eFNs,vnOgaQ_eFNs
see you tomorrow,https://www.youtube.com/watch?v=-p-Uj-p_Gso,-p-Uj-p_Gso
security guard,https://www.youtube.com/watch?v=ABHbs7wII44,ABHbs7wII44
secretary,https://www.youtube.com/watch?v=8z04XWMENWY,8z04XWMENWY
sequential (sign 2),https://www.youtube.com/watch?v=MH1cXARmtE0,MH1cXARmtE0
sequential (sign 1),https://www.youtube.com/watch?v=hVx3X80m2rk,hVx3X80m2rk
September,https://www.youtube.com/watch?v=7Rq6uvvCPd0,7Rq6uvvCPd0
separate (sign 3),https://www.youtube.com/watch?v=xwAdIP51jIs,xwAdIP51jIs
separate (sign 2),https://www.youtube.com/watch?v=4ZGhwybcIc0,4ZGhwybcIc0
separate (sign 1),https://www.youtube.com/watch?v=aQT4jI0jMWc,aQT4jI0jMWc
sentence,https://www.youtube.com/watch?v=en7qAq3Vc1c,en7qAq3Vc1c
send,https://www.youtube.com/watch?v=d9MAodEjHsc,d9MAodEjHsc
seminar,https://www.youtube.com/watch?v=OUr2XSyxfsY,OUr2XSyxfsY
semicircle,https://www.youtube.com/watch?v=3n8cKQOSZfM,3n8cKQOSZfM
sell,https://www.youtube.com/watch?v=w8RSWGCRPDg,w8RSWGCRPDg
self-reflect,https://www.youtube.com/watch?v=CoKtBDPhPbg,CoKtBDPhPbg
selfish,https://www.youtube.com/watch?v=1STccvjvCKQ,1STccvjvCKQ
self,https://www.youtube.com/watch?v=FFAd29BYBxs,FFAd29BYBxs
shallow,https://www.youtube.com/watch?v=UhTcSU973TE,UhTcSU973TE
shape (sign 1),https://www.youtube.com/watch?v=tyLcsnN8-v4,tyLcsnN8-v4
